Tipologia,Nome,X,Y,Indirizzo,Civ,Note,Shape Area,Shape Len,Longitudine,Latitudine
Bidoni rifiuti speciali,BODY PARK,655.995.044.990.919.000.000,4.554.226.577.325.410.000.000,VIA CRISPI 51,,PILE,,,,
Bidoni rifiuti speciali,NISCO PASQUALE,656.221.788.118.103.000.000,4.553.534.230.351.210.000.000,CORSO ITALIA 63,,PILE,,,,
Bidoni rifiuti speciali,SCIACOVELLI ELIO,656.269.232.365.765.000.000,4.553.636.499.924.670.000.000,VIA MANZONI 219,,PILE,,,,
Bidoni rifiuti speciali,FRANCO PASQUALE,656.053.095.747.895.000.000,4.553.727.171.132.410.000.000,VIA GARRUBA 237,,PILE,,,,
Bidoni rifiuti speciali,FOTO SUD 80,656.130.060.449.429.000.000,4.554.066.136.370.030.000.000,VIA TREVISANI,,PILE,,,,
Bidoni rifiuti speciali,CAPORUSSO DONATO,656.132.454.354.171.000.000,4.554.029.284.665.030.000.000,VIA TREVISANI 187,,PILE,,,,
Bidoni rifiuti speciali,TURI LUCA,656.120.856.407.873.000.000,4.554.173.726.960.550.000.000,VIA TREVISANI 90,,PILE,,,,
Bidoni rifiuti speciali,MARTIRADONNA VITO,656.158.917.689.767.000.000,4.554.020.907.927.760.000.000,VIA ALTAMURA 8,,PILE,,,,
Bidoni rifiuti speciali,COLELLA LEONARDO,65.591.747.768.192.100.000,455.397.662.563.918.000.000,VIA FIERAMOSCA 154,,PILE,,,,
Bidoni rifiuti speciali,RUTIGLIANO LUCIA,65.592.380.387.893.100.000,4.553.892.279.789.610.000.000,VIA FIERAMOSCA 127/A,,PILE,,,,
Bidoni rifiuti speciali,DE SERIO GIOVANNI,655.895.166.176.560.000.000,4.554.240.376.327.530.000.000,VIA FIERAMOSCA 75/D,,PILE,,,,
Bidoni rifiuti speciali,SPINELLI BARTOLOMEO,655.492.583.161.585.000.000,4.554.299.801.199.530.000.000,CORSO MAZZINI 148,,PILE,,,,
Bidoni rifiuti speciali,ELECTROSHOP DI MORGESE TOMMASO,655.527.375.854.066.000.000,4.554.301.909.927.200.000.000,CORSO MAZZINI 136,,PILE,,,,
Bidoni rifiuti speciali,LORUSSO ANNA,655.918.529.836.818.000.000,4.554.331.432.100.690.000.000,CORSO MAZZINI 69/A,,PILE,,,,
Bidoni rifiuti speciali,CORALLO,655.852.107.417.545.000.000,4.554.326.160.323.440.000.000,CORSO MAZZINI 66,,PILE,,,,
Bidoni rifiuti speciali,DE FRANCESCO ROSA,656.822.635.923.190.000.000,4.554.043.060.011.900.000.000,VIA PRINCIPE AMEDEO 114,,PILE,,,,
Bidoni rifiuti speciali,TERSY PHOTO,655.787.005.819.101.000.000,4.553.937.088.547.090.000.000,VIA PRINCIPE AMEDEO 467,,PILE,,,,
Bidoni rifiuti speciali,GRANDOLFO ROSA,655.585.630.071.275.000.000,4.553.917.055.829.900.000.000,VIA PRINCIPE AMEDEO 529/B,,PILE,,,,
Bidoni rifiuti speciali,FOTO MINAFRA,656.061.129.861.654.000.000,4.553.965.556.049.170.000.000,VIA PRINCIPE AMEDEO 360,,PILE,,,,
Bidoni rifiuti speciali,DANIELE GIUSEPPE,655.540.294.159.831.000.000,4.553.911.784.052.650.000.000,VIA PRINCIPE AMEDEO 528,,PILE,,,,
Bidoni rifiuti speciali,SCIANNELLI MARIA,650.981.749.295.199.000.000,455.395.207.657.455.000.000,VIALE PUGLIA 5 - SAN PAOLO,,PILE,,,,
Bidoni rifiuti speciali,CATALANO ANNA,652.235.876.452.252.000.000,4.554.225.480.781.990.000.000,VIALE EUROPA 6 TRAV. 75,,PILE,,,,
Bidoni rifiuti speciali,LADISA FRANCESCO,650.713.517.546.556.000.000,455.437.159.700.733.000.000,VIA GRANIERI 1/A,,PILE,,,,
Bidoni rifiuti speciali,CRAI MINCUZZI,651.189.868.771.805.000.000,4.554.739.462.489.740.000.000,VIA VITO LONERO 12,,PILE,,,,
Bidoni rifiuti speciali,SHOPPING DI A. SCARAMUZZI,651.024.390.536.423.000.000,4.553.977.477.689.190.000.000,VIALE DELLE REGIONI 20,,PILE,,,,
Bidoni rifiuti speciali,CURCI ITALO,653.001.851.131.312.000.000,4.555.433.409.506.080.000.000,STRADA SAN GIROLAMO 6/B,,PILE,,,,
Bidoni rifiuti speciali,FAVIA NICOLANGELO,654.832.919.467.133.000.000,4.555.525.477.771.070.000.000,VIA ADRIATICO 1,,PILE,,,,
Bidoni rifiuti speciali,MANGAFA' ARGHIRO,654.145.241.453.004.000.000,4.555.071.763.003.170.000.000,VIA POLA 4,,PILE,,,,
Bidoni rifiuti speciali,CO.AL.BA. S.R.L.,656.019.854.990.179.000.000,4.554.502.733.551.650.000.000,VIA NAPOLI 158,,PILE,,,,
Bidoni rifiuti speciali,FOTOVIDEO GUERRIERO,65.618.162.214.893.600.000,4.554.495.265.290.260.000.000,VIA NAPOLI 90,,PILE,,,,
Bidoni rifiuti speciali,HOBBY CASA,655.983.926.510.621.000.000,4.554.506.180.422.170.000.000,VIA NAPOLI 158/B,,PILE,,,,
Bidoni rifiuti speciali,SISTO ANTONIO,656.033.653.656.755.000.000,455.450.011.629.222.000.000,VIA NAPOLI 141,,PILE,,,,
Bidoni rifiuti speciali,TRENTADUE FRANCESCO,656.073.677.918.169.000.000,4.554.501.329.252.430.000.000,VIA NAPOLI 132,,PILE,,,,
Bidoni rifiuti speciali,PACUCCI MARIA,646.773.727.168.501.000.000,4.558.382.464.867.980.000.000,LUNGOMARE CRISTOFORO COLOMBO 150,,PILE,,,,
Bidoni rifiuti speciali,XXVII CIRC. DID. PALESE PLESSO DUCA D'AOSTA,648.315.495.674.333.000.000,4.557.085.340.522.640.000.000,VIA DUCA D'AOSTA 2,,PILE,,,,
Bidoni rifiuti speciali,XXVII CIRC. DID. PASESE PLESSO LOVERGINE,64.799.155.671.519.600.000,4.556.863.387.036.410.000.000,VIA LOVERGINE,,PILE,,,,
Bidoni rifiuti speciali,U. FRACCACRETA,65.767.466.333.400.100.000,4.553.992.687.966.870.000.000,VIA G. VOLPE 15,,PILE,,,,
Bidoni rifiuti speciali,U. FRACCACRETA SUCC.,654.804.316.073.249.000.000,4.555.221.143.903.340.000.000,CORSO VITTORIO VENETO 50/A,,PILE,,,,
